Name,Mileage,Rating,Review Count,Price
2022 Mercedes-Benz GLC 300 Base,"22,547 mi.",4.4,"1,038 ","$44,941"
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"6,087 mi.",4.5,919 ,"$51,971"
2023 Mercedes-Benz EQE 500 Base 4MATIC,"1,545 mi.",4.0,"3,563 ","$76,765"
2020 Mercedes-Benz C-Class C 300 4MATIC,"32,035 mi.",4.9,"2,783 ","$29,526"
2019 Mercedes-Benz C-Class C 300,"38,571 mi.",4.8,902 ,"$28,999"
2022 Mercedes-Benz GLB 250 Base 4MATIC,"24,549 mi.",4.8,969 ,"$35,988"
2021 Mercedes-Benz AMG C 43 Base 4MATIC,"31,525 mi.",4.2,"2,867 ","$44,932"
2015 Mercedes-Benz G-Class G 550,"84,617 mi.",4.7,"1,372 ","$55,900"
2023 Mercedes-Benz GLA 250 4MATIC,"7,061 mi.",,79 ,"$39,480"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"10,694 mi.",5.0,"5,929 ","$41,999"
2022 Mercedes-Benz C-Class C 300,"3,227 mi.",4.2,568 ,"$44,989"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,470 mi.",4.3,"1,491 ","$57,505"
2023 Mercedes-Benz AMG GLE 53 Base,"10,459 mi.",4.8,"1,094 ","$75,999"
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,157 mi.",4.7,"1,239 ","$46,999"
2023 Mercedes-Benz GLB 250 Base,"4,302 mi.",4.7,192 ,"$47,804"
2023 Mercedes-Benz EQS 580 Base 4MATIC,"7,149 mi.",4.3,419 ,"$95,997"
2023 Mercedes-Benz C-Class C 300,"8,956 mi.",4.5,819 ,"$54,395"
2023 Mercedes-Benz GLA 250 Base,"6,516 mi.",4.8,"5,398 ","$40,894"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"6,913 mi.",4.0,377 ,"$51,995"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"12,889 mi.",5.0,"2,881 ","$61,998"
2023 Mercedes-Benz GLC 300 4MATIC Coupe,"12,996 mi.",5.0,"5,929 ","$53,997"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,462 mi.",4.3,"1,491 ","$53,717"
2023 Mercedes-Benz EQE 500 Base 4MATIC,"1,586 mi.",4.3,"1,491 ","$72,007"
2022 Mercedes-Benz GLC 300 Base 4MATIC,"15,190 mi.",4.8,"1,905 ","$39,964"
2024 Mercedes-Benz GLB 250 Base 4MATIC,"3,669 mi.",4.9,274 ,"$41,495"
2023 Mercedes-Benz C-Class C 300,"11,770 mi.",4.9,"1,411 ","$49,991"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,605 mi.",3.9,"1,800 ","$47,900"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,461 mi.",4.6,76 ,"$37,496"
2021 Mercedes-Benz GLC 300 Base,"39,767 mi.",,418 ,"$34,833"
2021 Mercedes-Benz G-Class G 550 4MATIC,"18,810 mi.",4.7,"1,372 ","$137,900"
2021 Mercedes-Benz GLB 250 Base,"50,968 mi.",4.0,"3,563 ","$29,275"
2021 Mercedes-Benz GLB 250 Base 4MATIC,"24,434 mi.",4.6,"1,276 ","$36,839"
2022 Mercedes-Benz AMG G 63 4MATIC,"2,804 mi.",4.8,"5,398 ","$219,894"
2020 Mercedes-Benz GLC 300 ,"25,321 mi.",4.4,79 ,"$34,977"
2023 Mercedes-Benz CLA 250 ,"12,574 mi.",4.0,147 ,"$39,400"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"5,740 mi.",4.9,848 ,"$69,867"
2021 Mercedes-Benz GLA 250 Base,"31,432 mi.",4.4,"1,231 ","$29,960"
2023 Mercedes-Benz CLA 250 Base,"8,539 mi.",4.5,"2,465 ","$39,988"
2024 Mercedes-Benz C-Class C 300,"2,643 mi.",4.9,"1,375 ","$49,998"
2020 Mercedes-Benz E-Class E 450 4MATIC,"21,010 mi.",4.9,328 ,"$41,498"
2021 Mercedes-Benz C-Class 4MATIC Sedan,"22,912 mi.",4.3,"1,647 ","$31,998"
2021 Mercedes-Benz GLB 250 Base,"28,730 mi.",4.8,"2,195 ","$34,746"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"56,083 mi.",4.7,911 ,"$42,994"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"33,334 mi.",4.8,"4,576 ","$35,888"
2021 Mercedes-Benz C-Class 4MATIC Sedan,"11,369 mi.",4.3,112 ,"$32,928"
2024 Mercedes-Benz GLE 350 4MATIC,"8,029 mi.",3.7,113 ,"$72,550"
2019 Mercedes-Benz CLA 250 ,"49,666 mi.",,8 ,"$24,990"
2023 Mercedes-Benz C-Class C 300,"1,301 mi.",4.6,348 ,"$50,999"
2020 Mercedes-Benz GLB 250 Base 4MATIC,"19,581 mi.",4.7,316 ,"$30,735"
2023 Mercedes-Benz EQE 350 Base 4MATIC,"3,513 mi.",4.6,585 ,"$70,226"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"7,434 mi.",4.7,192 ,"$51,507"
2023 Mercedes-Benz GLS 580 4MATIC,"1,234 mi.",4.4,654 ,"$100,804"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,506 mi.",4.3,"1,491 ","$53,698"
2023 Mercedes-Benz C-Class C 300,"3,535 mi.",4.9,"2,166 ","$45,244"
2020 Mercedes-Benz C-Class C 300,"61,406 mi.",4.0,526 ,"$27,695"
2024 Mercedes-Benz GLS 450 4MATIC,"5,600 mi.",5.0,"1,782 ","$86,989"
2023 Mercedes-Benz C-Class 4MATIC Sedan,"4,902 mi.",4.0,526 ,"$46,939"
2022 Mercedes-Benz GLS 450 4MATIC,"28,841 mi.",,543 ,"$65,991"
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,057 mi.",4.4,"2,963 ","$46,500"
2023 Mercedes-Benz EQE 350 Base 4MATIC,"2,977 mi.",,67 ,"$64,986"
2023 Mercedes-Benz C-Class C 300 4MATIC,"2,650 mi.",3.2,157 ,"$50,481"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,497 mi.",4.9,274 ,"$42,495"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"61,041 mi.",4.7,192 ,"$30,960"
2022 Mercedes-Benz AMG SL 55 Base,"1,066 mi.",4.7,"1,594 ","$129,351"
2023 Mercedes-Benz GLE 350 Base 4MATIC,"42,823 mi.",4.9,"3,222 ","$59,991"
2023 Mercedes-Benz CLA 250 Base,"9,780 mi.",,418 ,"$41,900"
2023 Mercedes-Benz C-Class C 300 4MATIC,"2,839 mi.",4.8,"1,354 ","$47,983"
2023 Mercedes-Benz GLA 250 Base,817 mi.,4.8,"1,735 ","$40,983"
2023 Mercedes-Benz GLB 250 Base,"13,893 mi.",4.8,894 ,"$46,220"
2019 Mercedes-Benz C-Class ,"25,835 mi.",,,"$30,995"
2023 Mercedes-Benz C-Class C 300,"1,501 mi.",4.6,348 ,"$50,999"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"8,108 mi.",,0 ,"$55,110"
2023 Mercedes-Benz GLB 250 Base,"10,765 mi.",4.0,147 ,"$42,200"
2023 Mercedes-Benz Metris Base,"1,234 mi.",4.6,696 ,"$47,888"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,216 mi.",4.6,"1,246 ","$43,977"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"33,782 mi.",4.3,"1,647 ","$53,974"
2020 Mercedes-Benz AMG G 63 Base,"37,050 mi.",4.8,"1,354 ","$165,994"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"36,301 mi.",4.7,192 ,"$34,690"
2023 Mercedes-Benz C-Class 4MATIC Sedan,"15,233 mi.",5.0,"4,823 ","$43,998"
2020 Mercedes-Benz CLS 450 Base,"54,537 mi.",2.9,607 ,"$38,000"
2018 Mercedes-Benz GLA 250 Base,"50,301 mi.",4.7,775 ,"$21,958"
2023 Mercedes-Benz GLS 450 4MATIC,"13,768 mi.",4.7,911 ,"$85,777"
2023 Mercedes-Benz EQB 350 Base 4MATIC,"1,250 mi.",4.0,"3,563 ","$60,125"
2024 Mercedes-Benz AMG GLE 53 Base,"7,390 mi.",,150 ,"$84,994"
2023 Mercedes-Benz CLA 250 Base,"2,822 mi.",4.6,"1,089 ","$38,795"
2021 Mercedes-Benz GLC 300 Base,"18,502 mi.",4.5,"1,684 ","$31,495"
2022 Mercedes-Benz AMG GT 43 C,"14,407 mi.",4.3,352 ,"$77,991"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"5,606 mi.",4.4,"1,870 ","$43,481"
2023 Mercedes-Benz AMG GLA 35 Base,"4,471 mi.",4.3,"1,491 ","$50,384"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"21,455 mi.",4.8,"4,576 ","$36,888"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"4,163 mi.",4.8,"1,291 ","$41,600"
2021 Mercedes-Benz GLB 250 Base,"24,907 mi.",4.6,"3,258 ","$33,896"
2023 Mercedes-Benz S-Class S 500 4MATIC,"2,507 mi.",4.0,377 ,"$103,995"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,513 mi.",4.6,348 ,"$51,999"
2020 Mercedes-Benz CLA 250 Base,"69,818 mi.",4.3,"1,491 ","$26,565"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"21,951 mi.",4.8,752 ,"$30,987"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"37,971 mi.",4.9,"2,375 ","$55,990"
2023 Mercedes-Benz C-Class C 300,"10,162 mi.",4.6,76 ,"$41,990"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"21,466 mi.",4.2,344 ,"$32,395"
2023 Mercedes-Benz C-Class C 300,"5,312 mi.",4.9,"2,166 ","$46,446"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"5,522 mi.",4.5,919 ,"$52,835"
2024 Mercedes-Benz C-Class C 300 4MATIC,"3,240 mi.",4.7,"2,879 ","$52,835"
2021 Mercedes-Benz CLA 250 Base,"28,684 mi.",4.6,"1,915 ","$30,972"
2019 Mercedes-Benz AMG C 43 Base 4MATIC,"44,116 mi.",,0 ,"$38,899"
2023 Mercedes-Benz EQB 350 Base 4MATIC,"2,139 mi.",4.7,"1,239 ","$67,035"
2021 Mercedes-Benz E-Class E 350,"18,416 mi.",4.4,"1,038 ","$45,844"
2020 Mercedes-Benz S-Class S 560,"44,798 mi.",4.4,"1,038 ","$58,884"
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"36,536 mi.",4.8,752 ,"$79,988"
2021 Mercedes-Benz GLB 250 Base 4MATIC,"18,160 mi.",4.9,328 ,"$34,998"
2020 Mercedes-Benz C-Class C 300,"34,787 mi.",4.8,"1,735 ","$29,892"
2023 Mercedes-Benz C-Class 4MATIC Coupe,"8,781 mi.",4.7,192 ,"$49,475"
2020 Mercedes-Benz AMG G 63 Base,"26,096 mi.",5.0,"5,929 ","$165,997"
2021 Mercedes-Benz C-Class C 300,"41,258 mi.",,38 ,"$26,900"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"39,545 mi.",4.3,443 ,"$41,000"
2020 Mercedes-Benz GLB 250 Base 4MATIC,"49,249 mi.",4.4,79 ,"$31,988"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"5,362 mi.",4.8,"1,291 ","$41,300"
2023 Mercedes-Benz C-Class C 300,"7,972 mi.",4.6,"1,915 ","$48,777"
2020 Mercedes-Benz C-Class C 300 4MATIC,"27,209 mi.",4.9,274 ,"$30,995"
2023 Mercedes-Benz EQB 350 Base 4MATIC,"2,951 mi.",4.0,"3,563 ","$57,425"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"27,041 mi.",4.3,443 ,"$48,000"
2023 Mercedes-Benz AMG GT 63 4-Door,"11,428 mi.",4.6,"1,018 ","$128,388"
2023 Mercedes-Benz EQB 350 Base 4MATIC,"1,170 mi.",4.0,"3,563 ","$54,776"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"56,189 mi.",,543 ,"$48,991"
2023 Mercedes-Benz EQB 250 Base,"3,083 mi.",4.7,911 ,"$45,994"
2021 Mercedes-Benz AMG GT 63 ,"15,328 mi.",3.9,112 ,"$109,995"
2019 Mercedes-Benz C-Class C 300,"27,057 mi.",4.7,"2,931 ","$30,756"
2024 Mercedes-Benz C-Class C 300 4MATIC,100 mi.,4.7,"2,308 ","$49,777"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"19,195 mi.",4.4,"1,838 ","$39,989"
2023 Mercedes-Benz EQE 350 Base 4MATIC,"7,562 mi.",4.5,516 ,"$52,496"
2023 Mercedes-Benz C-Class C 300 4MATIC,"5,613 mi.",4.6,304 ,"$47,300"
2020 Mercedes-Benz GLB 250 Base 4MATIC,"23,389 mi.",,418 ,"$33,233"
2021 Mercedes-Benz E-Class E 350,"45,586 mi.",4.7,318 ,"$36,985"
2022 Mercedes-Benz AMG GLC 43 4MATIC Coupe,"19,845 mi.",4.9,"7,140 ","$56,991"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"6,634 mi.",,37 ,"$48,000"
2020 Mercedes-Benz E-Class E 450,"35,551 mi.",4.9,977 ,"$44,900"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"8,221 mi.",4.4,"1,231 ","$43,777"
2023 Mercedes-Benz E-Class E 450,"7,097 mi.",4.9,"1,411 ","$79,991"
2020 Mercedes-Benz AMG GLC 43 Base 4MATIC,"63,195 mi.",,67 ,"$35,986"
2020 Mercedes-Benz E-Class E 350,"24,626 mi.",4.9,977 ,"$41,900"
2023 Mercedes-Benz GLE 350 Base 4MATIC,"32,393 mi.",,37 ,"$60,200"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"1,601 mi.",4.8,969 ,"$66,876"
2023 Mercedes-Benz EQE 350+ Base,"12,784 mi.",4.6,"1,915 ","$69,777"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"5,306 mi.",,12 ,"$41,000"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"22,881 mi.",4.9,"4,585 ","$38,000"
2021 Mercedes-Benz C-Class 4MATIC Sedan,"27,281 mi.",4.5,775 ,"$35,900"
2023 Mercedes-Benz C-Class C 300,"5,958 mi.",4.6,"1,915 ","$45,777"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"8,462 mi.",5.0,"5,929 ","$55,999"
2024 Mercedes-Benz GLS 450 ,"3,931 mi.",4.7,587 ,"$92,857"
2022 Mercedes-Benz GLE 450 Base 4MATIC,"35,798 mi.",,11 ,"$67,997"
2019 Mercedes-Benz S-Class S 560 4MATIC,"13,705 mi.",,599 ,"$77,995"
2021 Mercedes-Benz GLB 250 Base,"38,159 mi.",4.6,981 ,"$30,888"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"3,737 mi.",4.7,"2,931 ","$40,563"
2023 Mercedes-Benz EQB 350 Base 4MATIC,"3,704 mi.",4.8,"1,354 ","$61,994"
2023 Mercedes-Benz S-Class S 500 4MATIC,"6,418 mi.",4.8,"5,398 ","$97,892"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"5,191 mi.",4.6,716 ,"$54,493"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"4,383 mi.",4.6,828 ,"$42,000"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"29,489 mi.",4.8,752 ,"$47,988"
2020 Mercedes-Benz GLE 350 Base,"38,205 mi.",4.8,639 ,"$41,990"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"11,666 mi.",4.8,"1,018 ","$46,000"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"12,002 mi.",5.0,"5,929 ","$56,997"
2024 Mercedes-Benz GLC 300 Base 4MATIC,"4,727 mi.",4.5,843 ,"$53,555"
2023 Mercedes-Benz C-Class 4MATIC Coupe,"8,603 mi.",4.7,192 ,"$46,908"
2021 Mercedes-Benz C-Class C 300 4MATIC,"14,721 mi.",4.6,"1,246 ","$33,795"
2020 Mercedes-Benz S-Class S 450 4MATIC,"38,609 mi.",4.9,"2,783 ","$54,954"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"3,962 mi.",4.7,"2,879 ","$73,890"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"2,910 mi.",4.3,"1,491 ","$56,444"
2023 Mercedes-Benz EQB 350 Base 4MATIC,"1,887 mi.",4.0,"3,563 ","$57,990"
2024 Mercedes-Benz C-Class C 300 4MATIC,"4,979 mi.",4.5,843 ,"$51,555"
2023 Mercedes-Benz G-Class G 550 4MATIC,"4,892 mi.",,150 ,"$169,999"
2021 Mercedes-Benz CLA 250 Base,"60,383 mi.",4.3,"1,491 ","$30,999"
2021 Mercedes-Benz E-Class E 350 4MATIC,"11,991 mi.",,79 ,"$44,480"
2023 Mercedes-Benz EQS 450+ Base,"1,729 mi.",4.4,"1,231 ","$74,999"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"13,770 mi.",4.3,"1,491 ","$53,840"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"6,202 mi.",4.5,"1,926 ","$61,777"
2024 Mercedes-Benz GLS 450 4MATIC,"3,226 mi.",4.5,919 ,"$94,001"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"3,563 mi.",4.3,"1,491 ","$55,212"
2020 Mercedes-Benz GLE 350 Base,"43,089 mi.",4.8,902 ,"$39,874"
2019 Mercedes-Benz AMG GLC 43 Base 4MATIC,"20,339 mi.",4.8,329 ,"$43,440"
2023 Mercedes-Benz EQE 500 4MATIC,"1,975 mi.",4.5,"2,204 ","$78,820"
2023 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"11,472 mi.",,,"$119,995"
2024 Mercedes-Benz GLE 350 Base 4MATIC,"1,771 mi.",,599 ,"$71,988"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"20,371 mi.",4.3,112 ,"$51,696"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"3,660 mi.",4.3,"1,491 ","$52,473"
2019 Mercedes-Benz CLA 250 Base,"39,332 mi.",4.3,"1,491 ","$29,527"
2021 Mercedes-Benz GLS 580 Base 4MATIC,"64,230 mi.",,1 ,"$69,991"
2023 Mercedes-Benz Metris Base,"11,613 mi.",5.0,"2,881 ","$44,998"
2023 Mercedes-Benz GLE 450 4MATIC,"9,202 mi.",4.2,"2,867 ","$68,204"
2019 Mercedes-Benz GLC 300 Base 4MATIC,"18,813 mi.",4.9,"2,501 ","$30,994"
2021 Mercedes-Benz GLC 300 ,"22,300 mi.",,11 ,"$38,999"
2021 Mercedes-Benz C-Class C 300 4MATIC,"12,092 mi.",4.0,"1,054 ","$34,410"
2020 Mercedes-Benz E-Class 4MATIC,"37,583 mi.",4.7,611 ,"$38,893"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"1,750 mi.",4.5,843 ,"$43,555"
2023 Mercedes-Benz GLS 450 4MATIC,"10,900 mi.",4.8,"2,059 ","$85,883"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"46,840 mi.",4.9,294 ,"$41,000"
2021 Mercedes-Benz GLB 250 Base,"36,926 mi.",4.9,322 ,"$29,990"
2022 Mercedes-Benz S-Class S 580,"21,887 mi.",4.8,899 ,"$94,983"
2023 Mercedes-Benz GLE 450 4MATIC,"12,320 mi.",4.8,"2,195 ","$69,846"
2024 Mercedes-Benz C-Class C 300,"5,321 mi.",4.7,"2,308 ","$45,777"
2020 Mercedes-Benz E-Class E 450 4MATIC,"36,592 mi.",4.8,752 ,"$43,987"
2022 Mercedes-Benz GLB 250 Base,"24,234 mi.",3.6,376 ,"$31,987"
2021 Mercedes-Benz AMG GLE 53 Base,"22,720 mi.",4.9,"4,585 ","$77,000"
2021 Mercedes-Benz GLC 300 Base,"43,853 mi.",,0 ,"$34,989"
2022 Mercedes-Benz GLC 300 Base,"21,668 mi.",,418 ,"$36,400"
2021 Mercedes-Benz GLA 250 Base,"21,300 mi.",4.3,"1,491 ","$32,817"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"8,981 mi.",4.9,294 ,"$58,000"
2021 Mercedes-Benz GLA 250 ,"45,054 mi.",,9 ,"$32,995"
2023 Mercedes-Benz E-Class E 450 4MATIC,"6,465 mi.",,47 ,"$52,399"
2021 Mercedes-Benz E-Class E 350 4MATIC,"44,144 mi.",4.8,752 ,"$39,988"
2020 Mercedes-Benz E-Class E 350,"34,391 mi.",4.7,"1,372 ","$33,950"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"4,800 mi.",4.3,"1,491 ","$55,521"
2021 Mercedes-Benz C-Class 4MATIC Sedan,"8,401 mi.",4.7,662 ,"$36,742"
2024 Mercedes-Benz C-Class C 300 4MATIC,"2,750 mi.",4.7,"2,879 ","$46,295"
2023 Mercedes-Benz GLB 250 Base 4MATIC,"3,425 mi.",3.9,"1,800 ","$51,860"
2021 Mercedes-Benz GLB 250 Base,"29,021 mi.",4.6,981 ,"$28,496"
2024 Mercedes-Benz C-Class C 300 4MATIC,"5,640 mi.",4.7,"1,239 ","$49,999"
2021 Mercedes-Benz E-Class E 350 4MATIC,"23,019 mi.",4.8,752 ,"$42,988"
2023 Mercedes-Benz EQB 300 Base 4MATIC,"1,440 mi.",4.3,"1,491 ","$55,414"
2021 Mercedes-Benz AMG GLE 63 S-Model 4MATIC,"32,982 mi.",,2 ,"$82,994"
2022 Mercedes-Benz GLC 300 Base,"6,783 mi.",4.8,"2,059 ","$41,884"
2023 Mercedes-Benz C-Class C 300 4MATIC,"4,016 mi.",4.4,"2,339 ","$45,998"
2020 Mercedes-Benz E-Class E 350 4MATIC,"69,941 mi.",4.6,"1,915 ","$29,695"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"3,641 mi.",4.5,627 ,"$41,432"
2019 Mercedes-Benz C-Class C 300 4MATIC,"38,107 mi.",5.0,365 ,"$28,999"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"21,332 mi.",3.8,32 ,"$52,466"
2022 Mercedes-Benz GLE 350 Base,"37,125 mi.",3.8,32 ,"$47,735"
2022 Mercedes-Benz GLE 350 Base,"32,441 mi.",,67 ,"$42,986"
2024 Mercedes-Benz GLE 450 ,"2,440 mi.",,,"$67,994"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"6,171 mi.",4.5,627 ,"$41,973"
2023 Mercedes-Benz C-Class C 300 4MATIC,"1,629 mi.",4.4,"2,963 ","$43,988"
2020 Mercedes-Benz GLE 350 Base 4MATIC,"65,654 mi.",4.6,417 ,"$30,500"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"21,065 mi.",4.0,"3,563 ","$47,695"
2018 Mercedes-Benz AMG GT Base,"21,600 mi.",4.8,788 ,"$79,799"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"34,986 mi.",,418 ,"$33,833"
2021 Mercedes-Benz GLA 250 Base 4MATIC,"20,975 mi.",4.3,"1,647 ","$31,773"
2017 Mercedes-Benz AMG GLE 43 Base 4MATIC,"67,516 mi.",4.5,996 ,"$29,883"
2023 Mercedes-Benz CLA 250 Base 4MATIC,"9,363 mi.",4.8,"1,291 ","$40,900"
2019 Mercedes-Benz SL 450 Base,"23,042 mi.",4.4,"1,038 ","$63,874"
2021 Mercedes-Benz GLS 450 4MATIC,"36,882 mi.",,64 ,"$56,481"
2023 Mercedes-Benz EQE 350 Base 4MATIC+,"12,827 mi.",4.9,911 ,"$55,963"
2023 Mercedes-Benz CLA 250 Base,"8,400 mi.",4.5,401 ,"$41,985"
2020 Mercedes-Benz GLC 300 Base 4MATIC,"31,745 mi.",4.3,419 ,"$29,997"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"18,940 mi.",3.9,"1,800 ","$55,900"
2022 Mercedes-Benz GLC 300 Base,"20,379 mi.",,64 ,"$38,597"
2024 Mercedes-Benz GLE 450 4MATIC,"2,370 mi.",4.7,"2,879 ","$72,765"
2019 Mercedes-Benz A-Class A 220,"45,368 mi.",4.4,"1,838 ","$24,899"
2022 Mercedes-Benz GLE 350 Base 4MATIC,"20,270 mi.",4.4,925 ,"$53,441"
2019 Mercedes-Benz A-Class A 220 4MATIC,"36,083 mi.",4.3,"1,491 ","$29,999"
2021 Mercedes-Benz E-Class E 450 4MATIC,"35,155 mi.",4.9,274 ,"$55,995"
2021 Mercedes-Benz E-Class E 350 4MATIC,"29,149 mi.",4.7,"1,014 ","$38,692"
2023 Mercedes-Benz C-Class C 300 4MATIC,"3,949 mi.",4.4,295 ,"$46,398"
2018 Mercedes-Benz GLA 250 Base 4MATIC,"53,587 mi.",4.7,197 ,"$21,360"
2023 Mercedes-Benz GLS 450 4MATIC,"15,027 mi.",4.9,"7,140 ","$79,700"
2022 Mercedes-Benz GLE 350 Base,"13,942 mi.",4.8,"5,398 ","$52,894"
2020 Mercedes-Benz C-Class C 300 4MATIC,"31,481 mi.",3.2,157 ,"$27,981"
2022 Mercedes-Benz CLA 250 Base,"12,074 mi.",4.7,316 ,"$33,890"
2023 Mercedes-Benz CLA 250 Base,"9,169 mi.",5.0,"1,502 ","$41,990"
2023 Mercedes-Benz C-Class C 300,"3,686 mi.",4.7,"2,931 ","$43,777"
2019 Mercedes-Benz GLA 250 Base 4MATIC,"47,183 mi.",4.9,"2,043 ","$25,632"
2020 Mercedes-Benz GLE 450 AWD 4MATIC,"49,865 mi.",,9 ,"$48,000"
2023 Mercedes-Benz GLC 300 Base 4MATIC,"4,801 mi.",4.7,192 ,"$55,349"
2023 Mercedes-Benz GLB 250 Base,"14,204 mi.",4.8,160 ,"$41,492"
2023 Mercedes-Benz GLA 250 Base,"14,064 mi.",4.8,"2,195 ","$37,616"
2024 Mercedes-Benz C-Class C 300 4MATIC,389 mi.,4.7,"2,308 ","$48,777"
2021 Mercedes-Benz GLA 250 Base,"13,600 mi.",4.8,558 ,"$31,925"
2022 Mercedes-Benz GLC 300 Base 4MATIC,"16,960 mi.",,60 ,"$38,494"
2020 Mercedes-Benz C-Class C 300 4MATIC,"25,839 mi.",,64 ,"$29,890"
2023 Mercedes-Benz GLA 250 Base 4MATIC,"8,765 mi.",4.4,"1,231 ","$43,777"
2023 Mercedes-Benz GLB 250 Base,"9,111 mi.",4.8,"2,059 ","$43,983"
2023 Mercedes-Benz EQB 250 Base,"4,383 mi.",4.5,344 ,"$51,788"
2023 Mercedes-Benz GLB 250 Base,"8,003 mi.",4.8,"2,059 ","$41,883"
2018 Mercedes-Benz AMG C 43 Base 4MATIC,"61,693 mi.",4.8,"1,729 ","$32,999"
2021 Mercedes-Benz GLB 250 Base,"33,249 mi.",4.8,"2,002 ","$30,933"
2021 Mercedes-Benz GLE 350 Base 4MATIC,"33,352 mi.",4.2,344 ,"$45,998"
2021 Mercedes-Benz AMG CLA 35 ,"37,151 mi.",,,"$38,995"
2021 Mercedes-Benz C-Class C 300,"18,664 mi.",,543 ,"$35,991"
2021 Mercedes-Benz GLC 300 Base 4MATIC,"32,083 mi.",4.8,"2,059 ","$36,884"
2023 Mercedes-Benz GLS 580 Base 4MATIC,990 mi.,4.8,"2,059 ","$98,482"
2022 Mercedes-Benz C-Class C 300 4MATIC,"19,987 mi.",4.6,827 ,"$46,692"
2017 Mercedes-Benz GLS 450 Base 4MATIC,"73,222 mi.",4.5,819 ,"$24,998"
2023 Mercedes-Benz GLB 250 ,"13,162 mi.",,23 ,"$39,800"
2024 Mercedes-Benz S-Class S 580 4MATIC,"3,516 mi.",4.5,501 ,"$128,991"
2023 Mercedes-Benz C-Class C 300,"10,152 mi.",4.5,"2,465 ","$39,988"
2020 Mercedes-Benz C-Class C 300 4MATIC,"54,670 mi.",,28 ,"$27,598"
2020 Mercedes-Benz GLS 450 Base 4MATIC,"40,497 mi.",4.3,"1,491 ","$53,332"
2021 Mercedes-Benz GLE 350 Base,"34,702 mi.",4.4,"1,038 ","$51,901"
